scrapedid,webid,companyid,job_title,career_level,year_experience_min,currency,salary_min,salary_max
353951,2,22902.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
353970,2,28875.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
361814,2,103087.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
361879,2,27839.0,Marketing Executive,Junior Executive,3.0,MYR,3200.0,4000.0
363545,2,325.0,Marketing Executive,Senior Executive,1.0,MYR,3100.0,4300.0
363684,2,103523.0,Marketing Executive,Senior Executive,1.0,MYR,2500.0,3500.0
363832,2,40161.0,Marketing Executive,Junior Executive,2.0,MYR,4000.0,5500.0
364328,2,57389.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,4000.0
364413,10,75910.0,Marketing Executive,Executive,0.0,MYR,1800.0,3000.0
364447,2,295.0,Marketing Executive,Junior Executive,1.0,MYR,3100.0,4200.0
364641,2,3607.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
364759,2,23583.0,Marketing Executive,Junior Executive,1.0,MYR,4000.0,8000.0
364762,2,3571.0,Marketing Executive,Junior Executive,1.0,MYR,2000.0,4000.0
364840,2,41028.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
364986,2,103791.0,Marketing Executive,Junior Executive,1.0,MYR,2000.0,3000.0
365146,2,8562.0,Marketing Executive,Junior Executive,2.0,MYR,3500.0,4500.0
365405,2,40466.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4000.0
365566,2,103881.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,3500.0
366621,2,6625.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3200.0
376883,2,105563.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3800.0
382326,2,106415.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
383033,2,26324.0,Marketing Executive,Junior Executive,1.0,MYR,4000.0,5600.0
385212,2,106900.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4000.0
385576,2,78371.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,3600.0
394505,2,45226.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
394663,2,59937.0,Marketing Executive,Senior Executive,2.0,MYR,2500.0,4000.0
394837,2,108537.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,2800.0
394925,2,108545.0,Marketing Executive,Senior Executive,3.0,MYR,4800.0,5000.0
395341,2,21035.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4800.0
399320,2,97786.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,5000.0
402858,2,2752.0,Marketing Executive,Junior Executive,1.0,MYR,2900.0,4500.0
406087,2,5320.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,3000.0
408545,10,110218.0,Marketing Executive,Executive,1.0,MYR,2500.0,5000.0
412978,2,8267.0,Marketing Executive,Junior Executive,2.0,MYR,3200.0,3500.0
413403,2,110783.0,Marketing Executive,Junior Executive,2.0,MYR,2700.0,3500.0
414154,10,110897.0,Marketing Executive,Executive,1.0,MYR,4000.0,4500.0
419659,2,4068.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
420585,2,111956.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,5000.0
422751,2,112319.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3900.0
422752,2,94683.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
422834,2,112330.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3600.0
422844,2,45249.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4500.0
423567,2,76078.0,Marketing Executive,Entry Level,2.0,MYR,2400.0,4000.0
423629,10,67819.0,Marketing Executive,Executive,1.0,MYR,2300.0,2500.0
423641,10,112500.0,Marketing Executive,Executive,1.0,MYR,3000.0,4000.0
423674,2,58820.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
423819,2,50448.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
425336,2,112792.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
427734,2,42448.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,5600.0
436554,2,114547.0,Marketing Executive,Senior Executive,5.0,MYR,3000.0,4000.0
437121,2,114642.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,3800.0
437604,2,114719.0,Marketing Executive,Senior Executive,1.0,MYR,3000.0,4000.0
441632,2,21890.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
441863,2,115376.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
443540,2,21144.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
443920,2,50173.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
447315,2,3219.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4200.0
447461,2,6546.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
447465,2,96233.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,5000.0
447487,2,45169.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
447535,2,116031.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
449006,2,21144.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
449493,2,5249.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
449544,2,48493.0,Marketing Executive,Junior Executive,1.0,MYR,2000.0,2300.0
451128,2,5527.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
451131,2,116385.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
456853,2,226.0,Marketing Executive,Entry Level,2.0,MYR,2500.0,2800.0
465930,2,295.0,Marketing Executive,Junior Executive,1.0,MYR,3100.0,4200.0
468282,2,25045.0,Marketing Executive,Senior Executive,3.0,MYR,3500.0,5000.0
468294,2,3776.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
470157,2,3660.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
472500,2,29049.0,Marketing Executive,Junior Executive,2.0,MYR,3500.0,3800.0
474928,2,5258.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
474988,2,6595.0,Marketing Executive,Junior Executive,3.0,MYR,2500.0,3500.0
474995,2,4840.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
476917,2,7306.0,Marketing Executive,Junior Executive,2.0,MYR,3100.0,4000.0
477325,2,59905.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,4000.0
477329,2,120028.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,2600.0
477682,2,49797.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
478549,2,120160.0,Marketing Executive,Entry Level,1.0,MYR,3000.0,4000.0
478620,2,57308.0,Marketing Executive,Senior Executive,3.0,MYR,2800.0,3800.0
478625,2,23583.0,Marketing Executive,Junior Executive,1.0,MYR,4000.0,8000.0
481710,2,7330.0,Marketing Executive,Junior Executive,1.0,MYR,3500.0,4800.0
481812,2,227.0,Marketing Executive,Junior Executive,2.0,MYR,4000.0,4500.0
482373,2,4039.0,Marketing Executive,Senior Executive,5.0,MYR,3800.0,4400.0
482380,2,59905.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4200.0
482405,2,4261.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,4000.0
486551,2,7085.0,Marketing Executive,Junior Executive,2.0,MYR,2000.0,3000.0
488790,2,40466.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4000.0
492671,2,5320.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,3000.0
493067,2,2879.0,Marketing Executive,Senior Executive,5.0,MYR,4000.0,5000.0
494295,2,8468.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
494298,2,27839.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4900.0
494345,2,17172.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4500.0
494372,2,122626.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4500.0
495360,10,66192.0,Marketing Executive,Executive,1.0,MYR,1800.0,2000.0
495704,2,4106.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
496833,2,40997.0,Marketing Executive,Junior Executive,2.0,MYR,2400.0,3500.0
499734,2,123368.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3800.0
503376,2,4719.0,Marketing Executive,Entry Level,1.0,MYR,3000.0,4000.0
503527,2,59496.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4500.0
507494,2,3897.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
507608,2,7230.0,Marketing Executive,Senior Executive,2.0,MYR,4000.0,6000.0
508237,2,2752.0,Marketing Executive,Junior Executive,1.0,MYR,2900.0,4500.0
508656,2,28875.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
508783,10,124055.0,Marketing Executive,Executive,1.0,MYR,3000.0,4000.0
509216,2,3419.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
509898,2,5296.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
513727,2,125097.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4200.0
514569,2,109015.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
515593,2,94683.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
515749,2,3037.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
517648,2,123888.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
517843,2,4035.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,5000.0
520564,2,4540.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
520640,2,125878.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
521670,2,17172.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,5000.0
521671,2,8878.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
521710,2,125961.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
521718,2,18258.0,Marketing Executive,Junior Executive,1.0,MYR,2000.0,3000.0
522164,10,54069.0,Marketing Executive,Executive,1.0,MYR,1500.0,3000.0
523481,14,126662.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,3500.0
523492,14,126670.0,Marketing Executive,Senior Executive,3.0,MYR,6500.0,15000.0
540393,2,135532.0,Marketing Executive,Junior Executive,2.0,MYR,1600.0,2000.0
541666,2,26280.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4500.0
552177,2,7418.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4200.0
556822,2,5429.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
565453,2,8141.0,Marketing Executive,Senior Executive,3.0,MYR,4000.0,4500.0
565591,10,139727.0,Marketing Executive,Executive,1.0,MYR,3500.0,10000.0
568250,2,6625.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3200.0
571013,2,140324.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
571227,2,4816.0,Marketing Executive,Senior Executive,1.0,MYR,4000.0,6000.0
571398,2,22902.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
572610,2,116031.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
574546,2,140771.0,Marketing Executive,Senior Executive,2.0,MYR,1200.0,1500.0
575384,2,21144.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
575786,2,140976.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,2500.0
579505,2,295.0,Marketing Executive,Junior Executive,1.0,MYR,3100.0,4200.0
581163,2,350.0,Marketing Executive,Entry Level,1.0,MYR,2500.0,4500.0
581716,2,4182.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,5000.0
584036,2,295.0,Marketing Executive,Junior Executive,1.0,MYR,3100.0,4200.0
587134,2,23583.0,Marketing Executive,Junior Executive,1.0,MYR,4000.0,8000.0
588588,2,43119.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
589709,2,43213.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
589809,2,2868.0,Marketing Executive,Entry Level,2.0,MYR,2600.0,3500.0
593136,2,115376.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
595366,2,8607.0,Marketing Executive,Entry Level,2.0,MYR,2300.0,3500.0
595368,2,142419.0,Marketing Executive,Senior Executive,2.0,MYR,2700.0,3500.0
595393,2,4039.0,Marketing Executive,Senior Executive,5.0,MYR,3800.0,4400.0
596687,10,143297.0,Marketing Executive,Executive,0.0,MYR,3000.0,4000.0
599016,2,226.0,Marketing Executive,Entry Level,2.0,MYR,2500.0,3000.0
600462,2,7306.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,5000.0
600522,2,102872.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4900.0
603474,2,6546.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
604773,2,8607.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
604782,2,95712.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
604853,2,5400.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3500.0
606261,10,144511.0,Marketing Executive,Executive,1.0,MYR,2500.0,3000.0
606967,2,2872.0,Marketing Executive,Senior Executive,2.0,MYR,2500.0,3500.0
607044,2,40.0,Marketing Executive,Senior Executive,3.0,MYR,6000.0,10000.0
608799,2,42448.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
611420,2,119223.0,Marketing Executive,Senior Executive,2.0,MYR,2500.0,4000.0
611423,2,143125.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4000.0
611760,2,145249.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3000.0
611866,2,5290.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
615065,2,5296.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
616950,2,5479.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
618636,2,145958.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
625914,2,146679.0,Marketing Executive,Entry Level,2.0,MYR,2500.0,5000.0
626247,2,94683.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
628416,2,109015.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
628467,2,6585.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
628711,2,146984.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3000.0
630049,2,40386.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3500.0
630092,2,21890.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,5500.0
631181,2,40162.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
633004,2,6740.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
633078,2,227.0,Marketing Executive,Junior Executive,2.0,MYR,4000.0,4500.0
633722,2,44888.0,Marketing Executive,Entry Level,2.0,MYR,2700.0,3800.0
633765,2,7230.0,Marketing Executive,Senior Executive,2.0,MYR,4000.0,6000.0
634968,10,147756.0,Marketing Executive,Non-Executive,1.0,MYR,1500.0,2500.0
639552,2,3897.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
644354,2,3571.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,5000.0
647275,2,3147.0,Marketing Executive,Junior Executive,1.0,MYR,2600.0,3200.0
648105,2,149159.0,Marketing Executive,Entry Level,1.0,MYR,2200.0,2600.0
648946,2,4035.0,Marketing Executive,Senior Executive,3.0,MYR,4000.0,5500.0
650172,10,149382.0,Marketing Executive,Executive,1.0,MYR,3000.0,8000.0
650827,2,295.0,Marketing Executive,Junior Executive,1.0,MYR,3100.0,4200.0
650837,2,149497.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
650843,2,40386.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3500.0
653917,2,149909.0,Marketing Executive,Junior Executive,1.0,MYR,3500.0,3800.0
663619,2,114692.0,Marketing Executive,Junior Executive,2.0,MYR,3100.0,4000.0
666257,2,8141.0,Marketing Executive,Senior Executive,3.0,MYR,4000.0,4500.0
666682,2,6625.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3200.0
667754,2,151428.0,Marketing Executive,Senior Executive,1.0,MYR,3000.0,6000.0
668423,2,95712.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
668562,2,151549.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
671318,2,152176.0,Marketing Executive,Junior Executive,2.0,MYR,2000.0,3000.0
671334,2,26500.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3500.0
671972,2,3607.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4500.0
671981,2,295.0,Marketing Executive,Junior Executive,1.0,MYR,3100.0,4200.0
674929,2,42609.0,Marketing Executive,Junior Executive,2.0,MYR,2000.0,3500.0
675299,2,21093.0,Marketing Executive,Junior Executive,1.0,MYR,2000.0,3000.0
675927,2,9022.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4200.0
678090,2,153652.0,Marketing Executive,Entry Level,2.0,MYR,2700.0,4500.0
678106,2,78410.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
678280,2,4025.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,6000.0
678597,2,2722.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4500.0
685261,2,141750.0,Marketing Executive,Junior Executive,1.0,MYR,3700.0,4500.0
688876,10,155552.0,Marketing Executive,Executive,1.0,MYR,2500.0,3000.0
689611,2,106791.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3200.0
690062,2,3037.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
694417,2,45169.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
697704,2,21144.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
698071,2,49797.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
701207,2,21175.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
703243,2,95712.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
705395,2,119449.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
705764,2,157463.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,5000.0
711476,2,158052.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4000.0
713455,2,7330.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,4000.0
713647,2,157576.0,Marketing Executive,Junior Executive,3.0,MYR,2000.0,3000.0
713707,2,3897.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
722924,2,120654.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3500.0
722970,2,6723.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,5500.0
725072,2,159939.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
726422,2,42448.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
727369,2,125914.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
730574,2,2872.0,Marketing Executive,Junior Executive,2.0,MYR,2200.0,3500.0
734358,2,103702.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
736043,2,386.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
738439,10,70029.0,Marketing Executive,Executive,1.0,MYR,1800.0,2800.0
744306,2,265.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
749710,2,8847.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
756292,2,7085.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
756300,2,2752.0,Marketing Executive,Junior Executive,1.0,MYR,2900.0,5500.0
759856,2,2872.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3800.0
759859,2,8434.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
760025,2,23322.0,Marketing Executive,Senior Executive,1.0,MYR,3000.0,4000.0
761628,2,3178.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
766594,2,165653.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4000.0
766746,2,2727.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4200.0
768588,10,54069.0,Marketing Executive,Non-Executive,1.0,MYR,1500.0,3000.0
772390,2,167208.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
772394,2,43164.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
774738,2,117068.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
774895,2,97785.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
775612,2,351.0,Marketing Executive,Junior Executive,2.0,MYR,3050.0,4270.0
776632,2,3372.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4200.0
777919,2,167798.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4000.0
783579,2,8644.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
783667,2,169577.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,5000.0
783733,2,154006.0,Marketing Executive,Junior Executive,2.0,MYR,3500.0,7000.0
784083,2,90445.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3600.0
784356,2,23563.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
784609,2,66920.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,4000.0
784930,2,40512.0,Marketing Executive,Entry Level,2.0,MYR,2900.0,3500.0
784944,2,116219.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4200.0
785058,2,59381.0,Marketing Executive,Junior Executive,1.0,MYR,3300.0,4500.0
785822,2,6275.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,4000.0
786026,2,59444.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3200.0
786084,2,7268.0,Marketing Executive,Junior Executive,2.0,MYR,2200.0,3000.0
786085,2,170249.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4000.0
790008,2,171355.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4500.0
795287,2,4101.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,3800.0
849944,10,180594.0,Marketing Executive,Executive,1.0,MYR,2000.0,2500.0
854816,2,24604.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,5000.0
860551,2,5495.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4500.0
862386,2,100907.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
862571,2,120873.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,5000.0
868798,2,21042.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
868934,2,165357.0,Marketing Executive,Junior Executive,2.0,MYR,4500.0,5500.0
870391,2,3088.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4500.0
871072,2,60258.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
871103,2,73157.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4500.0
871596,2,5296.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
871728,2,85758.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
872350,2,185732.0,Marketing Executive,Entry Level,2.0,MYR,4000.0,4500.0
872397,2,5415.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
872726,2,167436.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
879009,2,189284.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
879324,2,3779.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
879432,2,227.0,Marketing Executive,Junior Executive,2.0,MYR,4000.0,4500.0
879581,2,125294.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,6000.0
879596,2,153495.0,Marketing Executive,Junior Executive,2.0,MYR,6000.0,10000.0
879694,2,189654.0,Marketing Executive,Junior Executive,1.0,MYR,1800.0,2800.0
879832,2,167400.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
880182,2,40827.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,5000.0
880281,2,97769.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3600.0
880592,2,170075.0,Marketing Executive,Junior Executive,1.0,MYR,5000.0,7500.0
880865,2,96233.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,5000.0
881195,2,190455.0,Marketing Executive,Senior Executive,2.0,MYR,2800.0,3600.0
881241,2,25017.0,Marketing Executive,Junior Executive,2.0,MYR,3800.0,5000.0
881285,2,3423.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
881297,2,22275.0,Marketing Executive,Junior Executive,1.0,MYR,3500.0,4500.0
881380,2,190579.0,Marketing Executive,Senior Executive,2.0,MYR,2500.0,4000.0
881488,2,190653.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
881505,2,169537.0,Marketing Executive,Junior Executive,1.0,MYR,1500.0,3000.0
883262,2,48687.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
883361,2,147532.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,4500.0
883394,2,191521.0,Marketing Executive,Entry Level,2.0,MYR,2800.0,3800.0
883560,2,48602.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3500.0
883685,2,191629.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
884723,2,4697.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
888370,2,4604.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
924997,2,198565.0,Marketing Executive,Senior Executive,5.0,MYR,3800.0,6000.0
925559,2,90445.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,3600.0
927284,2,198969.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
930393,2,199431.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
937031,2,200450.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
937182,2,4450.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,4000.0
937408,2,27851.0,Marketing Executive,Junior Executive,1.0,MYR,2600.0,4500.0
937944,2,21093.0,Marketing Executive,Junior Executive,1.0,MYR,2000.0,3000.0
939181,2,60233.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,5000.0
941471,2,8870.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
946545,2,198799.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
946560,2,6675.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4000.0
946667,2,100978.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,5000.0
946801,2,201741.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
946950,2,3317.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
947184,2,185233.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,5000.0
947214,2,201776.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3300.0
947364,2,201788.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3000.0
947441,2,199259.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,4000.0
947971,2,200626.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4200.0
948143,2,23767.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
